0, 60.0, LogitL2, 0.271962046623, 0.634324495072, 0.00657606124878
1, 59.9934239388, KNN, 0.924311757088, 0.5, 11.7921061516
2, 48.2013177872, LogitL1, 1.0, 0.634020820611, 0.00816893577576
3, 48.1931488514, LogitL1, 0.00246584415436, 0.634324495072, 0.00687694549561
4, 48.1862719059, KNN, 0.0, 0.5, 10.2768399715
5, 37.9094319344, LogitL2, 0.0, 0.635083681225, 0.00687003135681
6, 37.902561903, LogitL1, 0.199762821198, 0.5, 0.00516605377197
7, 37.8973958492, LogitL2, 1.0, 0.640560837525, 0.00621199607849
8, 37.8911838531, LogitL2, 1.0, 0.634324495072, 0.00789093971252
9, 37.8832929134, LogitL2, 0.0, 0.634324495072, 0.00741696357727
10, 37.8758759499, LogitL2, 0.0, 0.640560837525, 0.00600719451904
11, 37.8698687553, LogitL2, 0.0, 0.640560837525, 0.00661492347717
12, 37.8632538319, LogitL2, 0.147444784641, 0.640560837525, 0.00690913200378
13, 37.8563446999, LogitL2, 0.0, 0.639190171449, 0.0068621635437
14, 37.8494825363, LogitL2, 0.0, 0.640560837525, 0.0059769153595
15, 37.843505621, LogitL2, 0.404430478811, 0.640560837525, 0.00632619857788
16, 37.8371794224, LogitL2, 0.0, 0.634324495072, 0.0105509757996
17, 37.8266284466, LogitL2, 0.339072912931, 0.640560837525, 0.00791597366333
18, 37.8187124729, LogitL2, 0.0, 0.634476332303, 0.00711703300476
19, 37.8115954399, LogitL2, 0.0, 0.640560837525, 0.00694394111633
20, 37.8046514988, LogitL2, 0.0, 0.640560837525, 0.00608396530151
21, 37.7985675335, LogitL2, 0.0, 0.640560837525, 0.00658512115479
22, 37.7919824123, LogitL2, 0.0, 0.640560837525, 0.00679802894592
23, 37.7851843834, LogitL2, 0.0, 0.640560837525, 0.00679302215576
24, 37.7783913612, LogitL2, 0.0316826403141, 0.640560837525, 0.0092179775238
25, 37.7691733837, LogitL2, 0.70533823967, 0.640106014333, 0.00742816925049
26, 37.7617452145, LogitL2, 0.0, 0.634324495072, 0.00650382041931
27, 37.755241394, LogitL2, 0.0470628030598, 0.640560837525, 0.00654602050781
28, 37.7486953735, LogitL2, 0.0, 0.63919499095, 0.00651597976685
29, 37.7421793938, LogitL2, 0.870781481266, 0.640560837525, 0.00947117805481
30, 37.7327082157, LogitL2, 0.961594283581, 0.634324495072, 0.00686311721802
31, 37.7258450985, LogitL2, 0.978958845139, 0.634324495072, 0.00674986839294
32, 37.7190952301, LogitL2, 0.959286987782, 0.634324495072, 0.00724697113037
33, 37.711848259, LogitL2, 0.361391544342, 0.634324495072, 0.0072078704834
34, 37.7046403885, LogitL2, 0.0, 0.634324495072, 0.00810098648071
35, 37.696539402, LogitL2, 0.0, 0.640560837525, 0.00643682479858
36, 37.6901025772, LogitL2, 0.455772638321, 0.640560837525, 0.00674104690552
37, 37.6833615303, LogitL2, 1.0, 0.634324495072, 0.00731110572815
38, 37.6760504246, LogitL2, 0.0, 0.634324495072, 0.0104880332947
39, 37.6655623913, LogitL2, 0.0, 0.640560837525, 0.00631499290466
40, 37.6592473984, LogitL2, 0.0602840930223, 0.640560837525, 0.0061628818512
41, 37.6530845165, LogitL2, 0.0, 0.638588330529, 0.00594186782837
42, 37.6471426487, LogitL2, 0.0, 0.640560837525, 0.00632309913635
43, 37.6408195496, LogitL2, 0.0, 0.640560837525, 0.00686502456665
44, 37.633954525, LogitL2, 0.0, 0.640560837525, 0.00701308250427
45, 37.6269414425, LogitL2, 0.97663962841, 0.640560837525, 0.00675487518311
46, 37.6201865673, LogitL2, 0.0, 0.634324495072, 0.00662112236023
47, 37.6135654449, LogitL2, 0.0, 0.640560837525, 0.00636196136475
48, 37.6072034836, LogitL2, 0.0, 0.640560837525, 0.00637292861938
49, 37.600830555, LogitL2, 0.0, 0.640560837525, 0.00604295730591
50, 37.5947875977, LogitL2, 0.0, 0.640560837525, 0.00666308403015
51, 37.5881245136, LogitL2, 0.348371118307, 0.640560837525, 0.0061240196228
52, 37.582000494, LogitL2, 0.0, 0.634476332303, 0.00692105293274
53, 37.5750794411, LogitL2, 0.0, 0.640560837525, 0.006108045578
54, 37.5689713955, LogitL2, 0.0, 0.640560837525, 0.00836181640625
55, 37.5606095791, LogitL2, 0.990686774254, 0.640560837525, 0.00690603256226
56, 37.5537035465, LogitL2, 0.0, 0.634324495072, 0.00654697418213
57, 37.5471565723, LogitL2, 0.0150480410084, 0.640560837525, 0.00623607635498
58, 37.540920496, LogitL2, 0.0, 0.640560837525, 0.00624489784241
59, 37.5346755981, LogitL2, 0.0578284524381, 0.640560837525, 0.00611877441406
60, 37.5285568237, LogitL2, 0.446240901947, 0.638739479259, 0.00643491744995
61, 37.5221219063, LogitL2, 0.548468232155, 0.634324495072, 0.0063681602478
62, 37.515753746, LogitL2, 0.0, 0.634324495072, 0.00653910636902
63, 37.5092146397, LogitL2, 0.0, 0.640560837525, 0.00596499443054
64, 37.5032496452, LogitL2, 0.0, 0.640560837525, 0.00703501701355
65, 37.4962146282, LogitL2, 0.950388789177, 0.640560837525, 0.00770878791809
66, 37.4885058403, LogitL2, 0.0460491105914, 0.634324495072, 0.0100131034851
67, 37.4784927368, LogitL2, 0.0, 0.63919499095, 0.00652599334717
68, 37.4719667435, LogitL2, 0.0, 0.640560837525, 0.00807499885559
69, 37.4638917446, LogitL2, 0.040983568877, 0.640560837525, 0.00595808029175
70, 37.4579336643, LogitL2, 0.731197714806, 0.639346828181, 0.00635814666748
71, 37.4515755177, LogitL2, 0.0, 0.634324495072, 0.00659108161926
